"gene","ensg","cohen","pvalue","fold_change","ma","sa","mb","sb"
"AL645939.2","ENSG00000225864","-0.4","0.6849896334550951","0.9900990099009901","0","0.01","0.01","0.01"
"AL731684.1","ENSG00000225532","-0.4","0.6849896334550951","1","0","0","0","0.01"
"ALDH7A1P1","ENSG00000251400","-0.4","0.6849896334550951","0.9813084112149533","0.05","0.04","0.07","0.04"
"ANAPC7","ENSG00000196510","-0.4","0.6991724220623501","0.9472196041470311","29.15","5.48","30.83","4.02"
"ANXA7","ENSG00000138279","-0.4","0.6849896334550951","0.9230236656596174","145.65","23.7","157.88","29.2"
"AP000894.1","ENSG00000264179","-0.4","0.6849896334550951","0.9900990099009901","0","0.01","0.01","0.01"
"AP001086.1","ENSG00000243779","-0.4","0.6849896334550951","0.9901960784313726","0.01","0.02","0.02","0.02"
"AP001893.2","ENSG00000254771","-0.4","0.6849896334550951","0.9901960784313726","0.01","0.01","0.02","0.02"
"AP002990.1","ENSG00000255508","-0.4","0.6849896334550951","0.973913043478261","0.12","0.07","0.15","0.08"
"AP004245.1","ENSG00000238041","-0.4","0.6849896334550951","0.9809523809523809","0.03","0.03","0.05","0.04"
"AP005018.1","ENSG00000254678","-0.4","0.6849896334550951","0.9900990099009901","0","0.01","0.01","0.01"
"AP5Z1","ENSG00000242802","-0.4","0.6849896334550951","0.8556109725685785","33.31","8.74","39.1","12.69"
"ARHGAP33","ENSG00000004777","-0.4","0.6849896334550951","0.8747967479674796","4.38","2.01","5.15","2.14"
"ARMCX6","ENSG00000198960","-0.4","0.6849896334550951","0.9161425576519917","16.48","3.22","18.08","4"
"ASF1A","ENSG00000111875","-0.4","0.6849896334550951","0.9320076972418216","13.53","2.8","14.59","2.42"
"ASIC1","ENSG00000110881","-0.4","0.6849896334550951","0.9167657550535077","6.71","1.95","7.41","1.75"
"B4GALNT1","ENSG00000135454","-0.4","0.7017358835911046","0.9458483754512635","9.48","7.39","10.08","4.13"
"BATF2","ENSG00000168062","-0.4","0.6849896334550951","0.9064327485380117","0.55","0.29","0.71","0.4"
"BCAS2P1","ENSG00000255051","-0.4","0.6849896334550951","1","0","0","0","0.01"
"BCRP3","ENSG00000215481","-0.4","0.6849896334550951","0.9901960784313726","0.01","0.01","0.02","0.03"
"BMERB1","ENSG00000166780","-0.4","0.6849896334550951","0.8832720588235293","37.44","12.56","42.52","14.01"
"C5orf63","ENSG00000164241","-0.4","0.6849896334550951","0.9118541033434651","2","0.73","2.29","0.69"
"CA5B","ENSG00000169239","-0.4","0.6849896334550951","0.9237209302325581","8.93","1.8","9.75","2.25"
"CACNA1H","ENSG00000196557","-0.4","0.6849896334550951","0.537313432835821","0.08","0.13","1.01","3.21"
"CACNB3","ENSG00000167535","-0.4","0.6849896334550951","0.9326103795507358","23.08","4.24","24.82","4.32"
"CACNG2","ENSG00000166862","-0.4","0.6849896334550951","0.7945205479452054","0.16","0.39","0.46","0.85"
"CAHM","ENSG00000270419","-0.4","0.6849896334550951","0.9609375","0.23","0.12","0.28","0.16"
"CAMK2G","ENSG00000148660","-0.4","0.6849896334550951","0.916551724137931","52.16","7.97","57","14.34"
"CAPG","ENSG00000042493","-0.4","0.6934813345864662","0.8961469762694565","104.36","42.13","116.57","32.11"
"CCL13","ENSG00000181374","-0.4","0.6849896334550951","0.6415094339622642","0.02","0.04","0.59","1.9"
"CD200","ENSG00000091972","-0.4","0.6849896334550951","0.8125","0.04","0.07","0.28","0.77"
"CDKN2A","ENSG00000147889","-0.4","0.6849896334550951","0.8652373660030628","4.65","1.39","5.53","2.08"
"CEP57L1","ENSG00000183137","-0.4","0.6849896334550951","0.9293598233995586","11.63","2.4","12.59","2.54"
"CHMP7","ENSG00000147457","-0.4","0.6849896334550951","0.9325208085612366","30.37","4.22","32.64","4.83"
"CHRNA3","ENSG00000080644","-0.4","0.6849896334550951","0.9900990099009901","0","0.01","0.01","0.01"
"CIDEA","ENSG00000176194","-0.4","0.6849896334550951","1","0.01","0.01","0.01","0.03"
"CLIC6","ENSG00000159212","-0.4","0.6849896334550951","0.7625000000000001","0.83","0.93","1.4","1.51"
"CLMAT3","ENSG00000249035","-0.4","0.6849896334550951","0.9902912621359223","0.02","0.02","0.03","0.03"
"CLPB","ENSG00000162129","-0.4","0.6971096563925877","0.936988543371522","10.45","2.64","11.22","2.01"
"CMTM3","ENSG00000140931","-0.4","0.6849896334550951","0.9102628918099089","35.01","6.99","38.56","8.52"
"CNGA1","ENSG00000198515","-0.4","0.6849896334550951","1","0","0.01","0","0.01"
"COPB1","ENSG00000129083","-0.4","0.7036403744292238","0.969625261851191","248.95","27.51","256.78","15.49"
"COPS7A","ENSG00000111652","-0.4","0.6849896334550951","0.9173893199452305","79.4","9.33","86.64","15.62"
"COX11","ENSG00000166260","-0.4","0.6849896334550951","0.9331306990881458","26.63","3.21","28.61","4.68"
"CPAMD8","ENSG00000160111","-0.4","0.6849896334550951","0.9411764705882354","0.28","0.17","0.36","0.22"
"CPVL","ENSG00000106066","-0.4","0.6849896334550951","0.7842323651452282","0.89","1.18","1.41","1.44"
"CROCCP3","ENSG00000080947","-0.4","0.6849896334550951","0.9295454545454545","3.09","0.52","3.4","0.81"
"CSDC2","ENSG00000172346","-0.4","0.6849896334550951","0.8405275779376499","6.01","1.73","7.34","3.25"
"CSF3","ENSG00000108342","-0.4","0.6849896334550951","0.9711538461538461","0.01","0.03","0.04","0.09"
"CTH","ENSG00000116761","-0.4","0.7049037959667852","0.9318600368324125","4.06","2.24","4.43","1.28"
"CXCR2P1","ENSG00000229754","-0.4","0.6849896334550951","1","0","0","0","0.01"
"CYCSP39","ENSG00000260690","-0.4","0.6849896334550951","0.9459459459459459","0.05","0.11","0.11","0.18"
"CYP1A1","ENSG00000140465","-0.4","0.6849896334550951","0.9363636363636363","0.03","0.03","0.1","0.21"
"DCST1","ENSG00000163357","-0.4","0.6849896334550951","1","0","0","0","0.01"
"DDX10","ENSG00000178105","-0.4","0.6849896334550951","0.9238754325259516","17.69","3.81","19.23","3.94"
"DDX3X","ENSG00000215301","-0.4","0.6849896334550951","0.93765953269193","285.53","42.45","304.58","47.6"
"DERL1","ENSG00000136986","-0.4","0.6849896334550951","0.9692330340055939","64.84","3.35","66.93","6.41"
"DIRC1","ENSG00000174325","-0.4","0.688901368159204","0.9732142857142857","0.09","0.09","0.12","0.08"
"DNAJB2","ENSG00000135924","-0.4","0.6849896334550951","0.9184816428126945","43.28","6.64","47.21","9.52"
"DNAJC10","ENSG00000077232","-0.4","0.7113787043664996","0.9655647382920111","167.24","22.45","173.24","12.43"
"DNM1","ENSG00000106976","-0.4","0.6849896334550951","0.8784688995215311","26.54","10.64","30.35","8.75"
"DPH7","ENSG00000148399","-0.4","0.6861740554156172","0.9402697495183044","13.64","2.64","14.57","2.34"
"DSCR9","ENSG00000230366","-0.4","0.6849896334550951","0.9807692307692307","0.02","0.03","0.04","0.04"
"E2F6","ENSG00000169016","-0.4","0.6849896334550951","0.927663734115347","8.49","2.1","9.23","1.83"
"EEF1DP3","ENSG00000229715","-0.4","0.6861740554156172","0.952","0.19","0.15","0.25","0.15"
"ELFN1-AS1","ENSG00000236081","-0.4","0.6849896334550951","0.9900990099009901","0","0","0.01","0.02"
"ENPP2","ENSG00000136960","-0.4","0.6849896334550951","0.8029362899671109","472.62","310.64","588.86","332.44"
"ESRRA","ENSG00000173153","-0.4","0.6849896334550951","0.8858402743753061","17.08","3.76","19.41","5.11"
"ETV7","ENSG00000010030","-0.4","0.6849896334550951","0.9534883720930232","0.23","0.15","0.29","0.17"
"FAM13C","ENSG00000148541","-0.4","0.6849896334550951","0.9324324324324323","0.38","0.24","0.48","0.28"
"FAM221A","ENSG00000188732","-0.4","0.6849896334550951","0.9424460431654675","0.31","0.19","0.39","0.21"
"FANCE","ENSG00000112039","-0.4","0.6860541400038782","0.893719806763285","6.4","2.04","7.28","2.02"
"FARSBP1","ENSG00000231060","-0.4","0.6849896334550951","0.9805825242718447","0.01","0.02","0.03","0.06"
"FBXO40","ENSG00000163833","-0.4","0.6849896334550951","1","0","0","0","0.01"
"FBXO47","ENSG00000204952","-0.4","0.6849896334550951","1","0.01","0.01","0.01","0.02"
"FBXW11P1","ENSG00000230870","-0.4","0.6849896334550951","0.973913043478261","0.12","0.06","0.15","0.07"
"FCGR2B","ENSG00000072694","-0.4","0.6849896334550951","1","0","0","0","0.01"
"FHIT","ENSG00000189283","-0.4","0.6849896334550951","0.951388888888889","0.37","0.19","0.44","0.17"
"FIBIN","ENSG00000176971","-0.4","0.6849896334550951","0.8308687615526802","25.97","13.78","31.46","15.94"
"FIRRE","ENSG00000213468","-0.4","0.6849896334550951","0.9807692307692307","0.02","0.03","0.04","0.05"
"FLVCR2","ENSG00000119686","-0.4","0.6849896334550951","0.9319727891156463","0.37","0.2","0.47","0.25"
"FSIP2-AS1","ENSG00000231646","-0.4","0.6849896334550951","0.9902912621359223","0.02","0.02","0.03","0.04"
"GABRB3","ENSG00000166206","-0.4","0.6849896334550951","0.8552036199095023","0.89","1.31","1.21","1.21"
"GAPDHP40","ENSG00000248626","-0.4","0.6849896334550951","0.981651376146789","0.07","0.06","0.09","0.06"
"GOLGA2P8","ENSG00000214433","-0.4","0.6874505391873675","0.9905660377358491","0.05","0.04","0.06","0.03"
"GOLGA6A","ENSG00000159289","-0.4","0.6849896334550951","0.9900990099009901","0","0.01","0.01","0.01"
"GPN3","ENSG00000111231","-0.4","0.6849896334550951","0.919969512195122","11.07","2.15","12.12","2.45"
"GPT2","ENSG00000166123","-0.4","0.6948475659988766","0.935832083958021","30.21","6.74","32.35","5.56"
"GRK6P1","ENSG00000215571","-0.4","0.6849896334550951","0.9811320754716981","0.04","0.04","0.06","0.06"
"GTF2F1","ENSG00000125651","-0.4","0.6849896334550951","0.9410358565737051","58.05","6.98","61.75","8.49"
"GUSBP1","ENSG00000183666","-0.4","0.6849896334550951","0.9439252336448599","3.04","0.53","3.28","0.58"
"GXYLT1","ENSG00000151233","-0.4","0.6849896334550951","0.9481865284974093","19.13","2.65","20.23","2.68"
"HADHAP1","ENSG00000251596","-0.4","0.6849896334550951","1","0.01","0.01","0.01","0.02"
"HBA1","ENSG00000206172","-0.4","0.6849896334550951","1","0","0","0","0.01"
"HCG14","ENSG00000224157","-0.4","0.6849896334550951","0.9900990099009901","0","0.01","0.01","0.02"
"HDAC3","ENSG00000171720","-0.4","0.6849896334550951","0.940314587373411","42.64","6.96","45.41","6.6"
"HMGN1","ENSG00000205581","-0.4","0.6849896334550951","0.9196234612599565","113.3","19.56","123.29","21.57"
"HOXB9","ENSG00000170689","-0.4","0.6849896334550951","0.9067796610169493","0.07","0.1","0.18","0.39"
"IDNK","ENSG00000148057","-0.4","0.6849896334550951","0.9113924050632911","2.6","0.76","2.95","0.84"
"IGSF22","ENSG00000179057","-0.4","0.6898502428340159","0.9814814814814815","0.06","0.06","0.08","0.05"
"IGSF9","ENSG00000085552","-0.4","0.6849896334550951","0.9811320754716981","0.04","0.04","0.06","0.05"
"INSL4","ENSG00000120211","-0.4","0.6849896334550951","1","0","0","0","0.01"
"KBTBD6","ENSG00000165572","-0.4","0.6916924007561437","0.9355670103092784","9.89","2.07","10.64","1.83"
"KDF1","ENSG00000175707","-0.4","0.6849896334550951","1","0","0","0","0.01"
"KLHL29","ENSG00000119771","-0.4","0.6849896334550951","0.9080645161290322","10.26","2.21","11.4","2.94"
"KRT8","ENSG00000170421","-0.4","0.6849896334550951","0.7344213649851632","3.95","2.25","5.74","4.99"
"KRTCAP2P1","ENSG00000231848","-0.4","0.6849896334550951","1","0.01","0.02","0.01","0.02"
"LGI3","ENSG00000168481","-0.4","0.6849896334550951","0.9622641509433962","0.02","0.06","0.06","0.11"
"LINC00309","ENSG00000230923","-0.4","0.6849896334550951","1","0","0","0","0.01"
"LINC00398","ENSG00000237879","-0.4","0.6849896334550951","0.973913043478261","0.12","0.06","0.15","0.08"
"LINC00620","ENSG00000224514","-0.4","0.6849896334550951","1","0","0","0","0.01"
"LINC01063","ENSG00000232065","-0.4","0.6849896334550951","0.9813084112149533","0.05","0.04","0.07","0.04"
"LINC01152","ENSG00000256124","-0.4","0.6849896334550951","0.9727272727272727","0.07","0.05","0.1","0.07"
"LINC01495","ENSG00000255323","-0.4","0.6849896334550951","1","0","0","0","0.01"
"LINC01954","ENSG00000271952","-0.4","0.6849896334550951","1","0","0","0","0.01"
"LINC02289","ENSG00000258819","-0.4","0.6849896334550951","1","0.01","0.01","0.01","0.02"
"LINC02361","ENSG00000256576","-0.4","0.6849896334550951","0.9342105263157894","0.42","0.2","0.52","0.26"
"LINC02470","ENSG00000225231","-0.4","0.6849896334550951","0.9803921568627451","0","0.01","0.02","0.07"
"LLGL2","ENSG00000073350","-0.4","0.6909473464350138","0.9904761904761905","0.04","0.05","0.05","0.04"
"LRRC17","ENSG00000128606","-0.4","0.6849896334550951","0.6502057613168726","0.58","0.24","1.43","2.76"
"LRRC27","ENSG00000148814","-0.4","0.6849896334550951","0.9168190127970749","9.03","2.69","9.94","2.51"
"LTO1","ENSG00000149716","-0.4","0.688089937709631","0.9403085177733065","13.02","2.61","13.91","2.2"
"M6PR","ENSG00000003056","-0.4","0.6849896334550951","0.9123939285287439","75.34","11.87","82.67","18.4"
"MADD","ENSG00000110514","-0.4","0.689710163339383","0.9642272620996025","40.24","4.27","41.77","3.6"
"MAGOHB","ENSG00000111196","-0.4","0.6849896334550951","0.9200273410799726","12.46","2.84","13.63","2.88"
"MAPKAPK5","ENSG00000089022","-0.4","0.6849896334550951","0.9535104364326377","19.1","2.22","20.08","2.21"
"MED26","ENSG00000105085","-0.4","0.6849896334550951","0.9200863930885529","3.26","0.5","3.63","0.88"
"MIR1305","ENSG00000221227","-0.4","0.6849896334550951","1","0","0","0","0.01"
"MIR4295","ENSG00000264763","-0.4","0.6849896334550951","1","0","0","0","0.01"
"MIR4450","ENSG00000263445","-0.4","0.6849896334550951","1","0","0","0","0.01"
"MLYCD","ENSG00000103150","-0.4","0.6849896334550951","0.9334500875656743","4.33","0.74","4.71","0.96"
"MPHOSPH10","ENSG00000124383","-0.4","0.6971096563925877","0.9482481517197043","28.5","4.8","30.11","3.73"
"MRPL15","ENSG00000137547","-0.4","0.6849896334550951","0.8952665941240479","31.91","7.32","35.76","8.91"
"MRPL20","ENSG00000242485","-0.4","0.6849896334550951","0.8900770952499378","34.79","5.54","39.21","9.28"
"MRPL9","ENSG00000143436","-0.4","0.6849896334550951","0.915274825387185","29.14","5.14","31.93","5.95"
"MRPS16","ENSG00000182180","-0.4","0.6849896334550951","0.9149198520345253","58.36","6.3","63.88","12.49"
"MRPS28","ENSG00000147586","-0.4","0.6849896334550951","0.8932655654383735","6.03","1.87","6.87","2.05"
"MSMP","ENSG00000215183","-0.4","0.6849896334550951","1","0","0","0","0.01"
"MTRNR2L6","ENSG00000270672","-0.4","0.6849896334550951","1","0.01","0.01","0.01","0.02"
"MTSS2","ENSG00000132613","-0.4","0.6872661239040371","0.9176792223572297","119.84","29.32","130.68","28.36"
"MYOC","ENSG00000034971","-0.4","0.6849896334550951","0.8724832214765101","0.3","0.24","0.49","0.54"
"MYOG","ENSG00000122180","-0.4","0.6849896334550951","1","0","0","0","0.01"
"NAPEPLD","ENSG00000161048","-0.4","0.6849896334550951","0.9307359307359306","7.6","1.45","8.24","1.61"
"NELFE","ENSG00000204356","-0.4","0.6849896334550951","0.9111028454528547","47.99","8.28","52.77","10.97"
"NOD1","ENSG00000106100","-0.4","0.6849896334550951","0.9242761692650334","7.3","2.01","7.98","1.71"
"NPAP1P2","ENSG00000214695","-0.4","0.6849896334550951","1","0","0","0","0.01"
"NPFFR2","ENSG00000056291","-0.4","0.6849896334550951","1","0","0","0","0.01"
"NPIPA3","ENSG00000224712","-0.4","0.6849896334550951","0.9902912621359223","0.02","0.03","0.03","0.04"
"NREP","ENSG00000134986","-0.4","0.6861740554156172","0.8424740163325909","180.57","102.65","214.52","102.6"
"NT5C","ENSG00000125458","-0.4","0.6849896334550951","0.8458121827411168","12.33","3.87","14.76","5.34"
"OR52N2","ENSG00000180988","-0.4","0.6849896334550951","1","0","0","0","0.01"
"OR5P2","ENSG00000183303","-0.4","0.6849896334550951","0.9900990099009901","0","0.01","0.01","0.01"
"ORC2","ENSG00000115942","-0.4","0.687789452975048","0.9474201474201475","18.28","3.15","19.35","2.62"
"OSTCP4","ENSG00000220924","-0.4","0.6849896334550951","0.9901960784313726","0.01","0.03","0.02","0.03"
"OSTN","ENSG00000188729","-0.4","0.6849896334550951","0.9711538461538461","0.01","0.03","0.04","0.11"
"P2RY13","ENSG00000181631","-0.4","0.6849896334550951","0.9900990099009901","0","0.01","0.01","0.01"
"PAM16","ENSG00000217930","-0.4","0.6958137931034483","0.9540229885057471","1.49","0.43","1.61","0.3"
"PANX3","ENSG00000154143","-0.4","0.6849896334550951","1","0","0","0","0.01"
"PARVB","ENSG00000188677","-0.4","0.6849896334550951","0.8989290495314591","52.72","6.18","58.76","13.37"
"PCBD1","ENSG00000166228","-0.4","0.6849896334550951","0.8708403835307388","14.44","4.03","16.73","5.54"
"PCSK1","ENSG00000175426","-0.4","0.6849896334550951","0.7613814756671898","3.85","4.43","5.37","5.28"
"PCSK5","ENSG00000099139","-0.4","0.6849896334550951","0.824973319103522","6.73","3.86","8.37","5.18"
"PDCL3P6","ENSG00000224255","-0.4","0.6849896334550951","1","0","0","0","0.01"
"PIK3R2","ENSG00000105647","-0.4","0.6849896334550951","0.9902912621359223","0.02","0.03","0.03","0.03"
"PKMP3","ENSG00000220563","-0.4","0.6849896334550951","0.9674796747967479","0.19","0.09","0.23","0.12"
"PLCXD2","ENSG00000240891","-0.4","0.6849896334550951","0.9745762711864406","0.15","0.11","0.18","0.09"
"PMPCAP1","ENSG00000248817","-0.4","0.6849896334550951","1","0","0","0","0.01"
"PNN","ENSG00000100941","-0.4","0.6986360229480891","0.9650620234437236","83.8","10.36","86.87","6.72"
"POLR1B","ENSG00000125630","-0.4","0.6849896334550951","0.9335894621295281","16.01","2.47","17.22","3.16"
"POLR3GL","ENSG00000121851","-0.4","0.6849896334550951","0.9145484045429964","15.91","2.6","17.49","3.59"
"POLR3GP2","ENSG00000266984","-0.4","0.6849896334550951","1","0","0","0","0.01"
"PRELID1P3","ENSG00000235816","-0.4","0.6849896334550951","0.9900990099009901","0","0.01","0.01","0.01"
"PRKCH","ENSG00000027075","-0.4","0.6849896334550951","0.9207920792079207","0.86","0.18","1.02","0.5"
"PSMC1P12","ENSG00000226126","-0.4","0.6849896334550951","1","0","0","0","0.01"
"PSMD3","ENSG00000108344","-0.4","0.6849896334550951","0.9421841541755889","95.8","13.82","101.74","14.69"
"PSME2P2","ENSG00000225131","-0.4","0.6849896334550951","0.958904109589041","0.4","0.17","0.46","0.15"
"PSMG1","ENSG00000183527","-0.4","0.6849896334550951","0.9169251982075146","25.6","4.73","28.01","5.26"
"PTRH2","ENSG00000141378","-0.4","0.6849896334550951","0.9374545454545455","11.89","2.3","12.75","2.07"
"RAB30-DT","ENSG00000246067","-0.4","0.6849896334550951","0.9316037735849056","2.95","0.63","3.24","0.72"
"RASSF1","ENSG00000068028","-0.4","0.6849896334550951","0.8898706216472073","27.2","6.21","30.69","8.9"
"RGMA","ENSG00000182175","-0.4","0.6849896334550951","0.8461538461538461","2.52","2.74","3.16","2.29"
"RGS19","ENSG00000171700","-0.4","0.6849896334550951","0.8893034825870648","6.15","1.35","7.04","2.03"
"RHBDF1P1","ENSG00000234123","-0.4","0.6849896334550951","0.9900990099009901","0","0.01","0.01","0.01"
"RIC3","ENSG00000166405","-0.4","0.6849896334550951","0.9805825242718447","0.01","0.01","0.03","0.08"
"RN7SKP283","ENSG00000253006","-0.4","0.6849896334550951","1","0","0","0","0.01"
"RN7SL388P","ENSG00000239577","-0.4","0.6849896334550951","0.9900990099009901","0","0.02","0.01","0.02"
"RNF8","ENSG00000112130","-0.4","0.6849896334550951","0.9363997728563318","15.49","2.02","16.61","2.47"
"RNU2-72P","ENSG00000223107","-0.4","0.6849896334550951","1","0","0","0","0.01"
"RNU6-202P","ENSG00000251807","-0.4","0.6849896334550951","1","0","0","0","0.01"
